flow,velo,dia,t,material,Safety_Status
2582.022463,3.971,0.5,0.01509,22.5,LOW
2582.022463,3.971,0.5,0.01509,19.3,LOW
2583.812508,3.975,0.5,0.01509,22.5,LOW
2079.504047,3.975,0.45,0.01427,22.5,LOW
2079.504047,3.975,0.45,0.01427,19.3,LOW
2583.812508,3.975,0.5,0.01509,19.3,LOW
2590.028985,3.984,0.5,0.01509,22.5,LOW
2590.028985,3.984,0.5,0.01509,19.3,LOW
2595.38451,3.991,0.5,0.01509,22.5,LOW
2595.309057,3.991,0.5,0.01509,22.5,LOW
2088.131726,3.991,0.45,0.01427,22.5,LOW
2088.131726,3.991,0.45,0.01427,19.3,LOW
2595.38451,3.991,0.5,0.01509,19.3,LOW
2595.309057,3.991,0.5,0.01509,19.3,LOW
1651.495253,3.994,0.4,0.0127,22.5,LOW
1651.495253,3.994,0.4,0.0127,19.3,LOW
2596.603233,3.995,0.5,0.01509,22.5,LOW
2597.282033,3.995,0.5,0.01509,22.5,LOW
2596.603233,3.995,0.5,0.01509,19.3,LOW
2597.282033,3.995,0.5,0.01509,19.3,LOW
2091.253098,3.997,0.45,0.01427,22.5,LOW
2091.253098,3.997,0.45,0.01427,19.3,LOW
2097.811918,4.01,0.45,0.01427,22.5,LOW
2097.811918,4.01,0.45,0.01427,19.3,LOW
2099.134436,4.012,0.45,0.01427,22.5,LOW
2099.134436,4.012,0.45,0.01427,19.3,LOW
2610.938914,4.016,0.5,0.01509,22.5,LOW
1660.305715,4.016,0.4,0.0127,22.5,LOW
2610.938914,4.016,0.5,0.01509,19.3,LOW
1660.305715,4.016,0.4,0.0127,19.3,LOW
2614.451866,4.021,0.5,0.01509,22.5,LOW
2614.451866,4.021,0.5,0.01509,19.3,LOW
2616.898266,4.025,0.5,0.01509,22.5,LOW
2616.628663,4.025,0.5,0.01509,22.5,LOW
2616.898266,4.025,0.5,0.01509,19.3,LOW
2616.628663,4.025,0.5,0.01509,19.3,LOW
2622.385813,4.033,0.5,0.01509,22.5,LOW
1666.84172,4.033,0.4,0.0127,22.5,LOW
2622.385813,4.033,0.5,0.01509,19.3,LOW
1666.84172,4.033,0.4,0.0127,19.3,LOW
2625.531441,4.039,0.5,0.01509,22.5,LOW
2113.173023,4.039,0.45,0.01427,22.5,LOW
2625.531441,4.039,0.5,0.01509,19.3,LOW
2113.173023,4.039,0.45,0.01427,19.3,LOW
2113.621161,4.04,0.45,0.01427,22.5,LOW
2113.621161,4.04,0.45,0.01427,19.3,LOW
2627.278396,4.041,0.5,0.01509,22.5,LOW
2627.278396,4.041,0.5,0.01509,19.3,LOW
2121.022226,4.054,0.45,0.01427,22.5,LOW
2121.022226,4.054,0.45,0.01427,19.3,LOW
2641.488236,4.062,0.5,0.01509,22.5,LOW
2641.488236,4.062,0.5,0.01509,19.3,LOW
2642.426125,4.064,0.5,0.01509,22.5,LOW
2642.426125,4.064,0.5,0.01509,19.3,LOW
2126.989055,4.065,0.45,0.01427,22.5,LOW
2126.989055,4.065,0.45,0.01427,19.3,LOW
2643.898732,4.067,0.5,0.01509,22.5,LOW
2643.898732,4.067,0.5,0.01509,19.3,LOW
2647.269597,4.071,0.5,0.01509,22.5,LOW
2647.397826,4.071,0.5,0.01509,22.5,LOW
2647.269597,4.071,0.5,0.01509,19.3,LOW
2647.397826,4.071,0.5,0.01509,19.3,LOW
2668.185679,4.104,0.5,0.01509,22.5,LOW
2668.185679,4.104,0.5,0.01509,19.3,LOW
2147.836184,4.105,0.45,0.01427,22.5,LOW
2147.836184,4.105,0.45,0.01427,19.3,LOW
2152.607522,4.115,0.45,0.01427,22.5,LOW
2152.607522,4.115,0.45,0.01427,19.3,LOW
2682.61007,4.127,0.5,0.01509,22.5,LOW
2682.61007,4.127,0.5,0.01509,19.3,LOW
2685.344897,4.13,0.5,0.01509,22.5,LOW
2161.383581,4.13,0.45,0.01427,22.5,LOW
2685.344897,4.13,0.5,0.01509,19.3,LOW
2161.383581,4.13,0.45,0.01427,19.3,LOW
2685.517741,4.131,0.5,0.01509,22.5,LOW
2685.517741,4.131,0.5,0.01509,19.3,LOW
2687.680264,4.135,0.5,0.01509,22.5,LOW
2687.680264,4.135,0.5,0.01509,19.3,LOW
1709.789296,4.137,0.4,0.0127,22.5,LOW
1709.789296,4.137,0.4,0.0127,19.3,LOW
2166.445086,4.14,0.45,0.01427,22.5,LOW
2166.445086,4.14,0.45,0.01427,19.3,LOW
1713.913085,4.147,0.4,0.0127,22.5,LOW
1713.913085,4.147,0.4,0.0127,19.3,LOW
2699.373236,4.151,0.5,0.01509,22.5,LOW
1716.166466,4.151,0.4,0.0127,22.5,LOW
2699.373236,4.151,0.5,0.01509,19.3,LOW
1716.166466,4.151,0.4,0.0127,19.3,LOW
1717.637829,4.156,0.4,0.0127,22.5,LOW
1717.637829,4.156,0.4,0.0127,19.3,LOW
2704.151693,4.159,0.5,0.01509,22.5,LOW
2704.151693,4.159,0.5,0.01509,19.3,LOW
2704.544323,4.161,0.5,0.01509,22.5,LOW
2704.544323,4.161,0.5,0.01509,19.3,LOW
2177.585947,4.163,0.45,0.01427,22.5,LOW
2177.585947,4.163,0.45,0.01427,19.3,LOW
2179.468031,4.165,0.45,0.01427,22.5,LOW
2179.468031,4.165,0.45,0.01427,19.3,LOW
2182.021516,4.17,0.45,0.01427,22.5,LOW
2182.021516,4.17,0.45,0.01427,19.3,LOW
2711.687968,4.171,0.5,0.01509,22.5,LOW
2712.317701,4.171,0.5,0.01509,22.5,LOW
2711.687968,4.171,0.5,0.01509,19.3,LOW
2712.317701,4.171,0.5,0.01509,19.3,LOW
2713.427644,4.173,0.5,0.01509,22.5,LOW
1724.643748,4.173,0.4,0.0127,22.5,LOW
2713.427644,4.173,0.5,0.01509,19.3,LOW
1724.643748,4.173,0.4,0.0127,19.3,LOW
2715.885179,4.178,0.5,0.01509,22.5,LOW
2715.627988,4.178,0.5,0.01509,22.5,LOW
2715.885179,4.178,0.5,0.01509,19.3,LOW
2715.627988,4.178,0.5,0.01509,19.3,LOW
2717.544117,4.181,0.5,0.01509,22.5,LOW
2717.544117,4.181,0.5,0.01509,19.3,LOW
2188.85405,4.184,0.45,0.01427,22.5,LOW
2188.85405,4.184,0.45,0.01427,19.3,LOW
2189.621691,4.186,0.45,0.01427,22.5,LOW
2189.621691,4.186,0.45,0.01427,19.3,LOW
1732.364917,4.19,0.4,0.0127,22.5,LOW
1732.364917,4.19,0.4,0.0127,19.3,LOW
2729.073426,4.198,0.5,0.01509,22.5,LOW
2729.073426,4.198,0.5,0.01509,19.3,LOW
2196.669216,4.199,0.45,0.01427,22.5,LOW
2196.669216,4.199,0.45,0.01427,19.3,LOW
2199.042846,4.203,0.45,0.01427,22.5,LOW
2199.042846,4.203,0.45,0.01427,19.3,LOW
2733.433079,4.204,0.5,0.01509,22.5,LOW
2733.433079,4.204,0.5,0.01509,19.3,LOW
2200.014136,4.205,0.45,0.01427,22.5,LOW
2200.014136,4.205,0.45,0.01427,19.3,LOW
2737.668282,4.211,0.5,0.01509,22.5,LOW
2737.642959,4.211,0.5,0.01509,22.5,LOW
2737.668282,4.211,0.5,0.01509,19.3,LOW
2737.642959,4.211,0.5,0.01509,19.3,LOW
2741.774697,4.218,0.5,0.01509,22.5,LOW
2741.774697,4.218,0.5,0.01509,19.3,LOW
2753.018552,4.234,0.5,0.01509,22.5,LOW
2753.018552,4.234,0.5,0.01509,19.3,LOW
2223.133936,4.249,0.45,0.01427,22.5,LOW
2223.133936,4.249,0.45,0.01427,19.3,LOW
2224.18815,4.251,0.45,0.01427,22.5,LOW
2224.18815,4.251,0.45,0.01427,19.3,LOW
2224.820922,4.253,0.45,0.01427,22.5,LOW
1758.49277,4.253,0.4,0.0127,22.5,LOW
2224.820922,4.253,0.45,0.01427,19.3,LOW
1758.49277,4.253,0.4,0.0127,19.3,LOW
2770.834114,4.262,0.5,0.01509,22.5,LOW
2770.834114,4.262,0.5,0.01509,19.3,LOW
2773.045546,4.265,0.5,0.01509,22.5,LOW
2773.045546,4.265,0.5,0.01509,19.3,LOW
2233.173911,4.268,0.45,0.01427,22.5,LOW
2233.173911,4.268,0.45,0.01427,19.3,LOW
2780.467974,4.276,0.5,0.01509,22.5,LOW
2780.467974,4.276,0.5,0.01509,19.3,LOW
2783.404153,4.281,0.5,0.01509,22.5,LOW
2783.404153,4.281,0.5,0.01509,19.3,LOW
2784.092084,4.282,0.5,0.01509,22.5,LOW
2784.092084,4.282,0.5,0.01509,19.3,LOW
2243.082488,4.287,0.45,0.01427,22.5,LOW
2243.082488,4.287,0.45,0.01427,19.3,LOW
2788.774167,4.29,0.5,0.01509,22.5,LOW
2788.774167,4.29,0.5,0.01509,19.3,LOW
2246.505614,4.295,0.45,0.01427,22.5,LOW
2246.505614,4.295,0.45,0.01427,19.3,LOW
2793.124222,4.296,0.5,0.01509,22.5,LOW
2792.587878,4.296,0.5,0.01509,22.5,LOW
2793.124222,4.296,0.5,0.01509,19.3,LOW
2792.587878,4.296,0.5,0.01509,19.3,LOW
1776.110284,4.297,0.4,0.0127,22.5,LOW
2821.05805,4.297,0.4,0.0127,22.5,LOW
1776.110284,4.297,0.4,0.0127,19.3,LOW
2821.05805,4.297,0.4,0.0127,19.3,LOW
2249.690043,4.3,0.45,0.01427,22.5,LOW
2249.690043,4.3,0.45,0.01427,19.3,LOW
1777.8618,4.301,0.4,0.0127,22.5,LOW
1777.8618,4.301,0.4,0.0127,19.3,LOW
2798.965995,4.305,0.5,0.01509,22.5,LOW
2798.965995,4.305,0.5,0.01509,19.3,LOW
2258.161063,4.316,0.45,0.01427,22.5,LOW
2258.161063,4.316,0.45,0.01427,19.3,LOW
2808.551389,4.321,0.5,0.01509,22.5,LOW
2260.734029,4.321,0.45,0.01427,22.5,LOW
2808.551389,4.321,0.5,0.01509,19.3,LOW
2260.734029,4.321,0.45,0.01427,19.3,LOW
2816.472612,4.331,0.5,0.01509,22.5,LOW
2816.472612,4.331,0.5,0.01509,19.3,LOW
2266.563784,4.333,0.45,0.01427,22.5,LOW
2266.563784,4.333,0.45,0.01427,19.3,LOW
2819.895822,4.338,0.5,0.01509,22.5,LOW
2819.895822,4.338,0.5,0.01509,19.3,LOW
2821.489701,4.339,0.5,0.01509,22.5,LOW
2821.489701,4.339,0.5,0.01509,19.3,LOW
2826.066197,4.347,0.5,0.01509,22.5,LOW
2826.066197,4.347,0.5,0.01509,19.3,LOW
2835.608725,4.362,0.5,0.01509,22.5,LOW
2835.608725,4.362,0.5,0.01509,19.3,LOW
2839.861803,4.368,0.5,0.01509,22.5,LOW
2839.861803,4.368,0.5,0.01509,19.3,LOW
1805.546949,4.369,0.4,0.0127,22.5,LOW
1805.546949,4.369,0.4,0.0127,19.3,LOW
2291.536599,4.381,0.45,0.01427,22.5,LOW
2291.536599,4.381,0.45,0.01427,19.3,LOW
2849.18318,4.382,0.5,0.01509,22.5,LOW
2849.18318,4.382,0.5,0.01509,19.3,LOW
2850.227008,4.384,0.5,0.01509,22.5,LOW
2850.227008,4.384,0.5,0.01509,19.3,LOW
2852.47784,4.387,0.5,0.01509,22.5,LOW
2852.47784,4.387,0.5,0.01509,19.3,LOW
2295.758936,4.388,0.45,0.01427,22.5,LOW
2296.484296,4.388,0.45,0.01427,22.5,LOW
2295.758936,4.388,0.45,0.01427,19.3,LOW
2296.484296,4.388,0.45,0.01427,19.3,LOW
2296.968304,4.39,0.45,0.01427,22.5,LOW
2296.968304,4.39,0.45,0.01427,19.3,LOW
2857.173435,4.394,0.5,0.01509,22.5,LOW
2857.173435,4.394,0.5,0.01509,19.3,LOW
2858.001572,4.396,0.5,0.01509,22.5,LOW
2858.001572,4.396,0.5,0.01509,19.3,LOW
2858.635268,4.398,0.5,0.01509,22.5,LOW
2858.635268,4.398,0.5,0.01509,19.3,LOW
2860.824061,4.401,0.5,0.01509,22.5,LOW
2860.824061,4.401,0.5,0.01509,19.3,LOW
2861.748438,4.402,0.5,0.01509,22.5,LOW
2861.84857,4.402,0.5,0.01509,22.5,LOW
2861.748438,4.402,0.5,0.01509,19.3,LOW
2861.84857,4.402,0.5,0.01509,19.3,LOW
2865.076556,4.407,0.5,0.01509,22.5,LOW
2306.389057,4.407,0.45,0.01427,22.5,LOW
2306.100258,4.407,0.45,0.01427,22.5,LOW
2865.076556,4.407,0.5,0.01509,19.3,LOW
2306.389057,4.407,0.45,0.01427,19.3,LOW
2306.100258,4.407,0.45,0.01427,19.3,LOW
2307.447315,4.409,0.45,0.01427,22.5,LOW
2307.447315,4.409,0.45,0.01427,19.3,LOW
2869.520712,4.414,0.5,0.01509,22.5,LOW
2869.520712,4.414,0.5,0.01509,19.3,LOW
2311.917106,4.419,0.45,0.01427,22.5,LOW
2311.917106,4.419,0.45,0.01427,19.3,LOW
2873.719208,4.421,0.5,0.01509,22.5,LOW
2313.001171,4.421,0.45,0.01427,22.5,LOW
2873.719208,4.421,0.5,0.01509,19.3,LOW
2313.001171,4.421,0.45,0.01427,19.3,LOW
1828.11842,4.422,0.4,0.0127,22.5,LOW
1828.11842,4.422,0.4,0.0127,19.3,LOW
2314.396272,4.423,0.45,0.01427,22.5,LOW
2314.396272,4.423,0.45,0.01427,19.3,LOW
2318.918414,4.432,0.45,0.01427,22.5,LOW
2318.918414,4.432,0.45,0.01427,19.3,LOW
2321.094935,4.436,0.45,0.01427,22.5,LOW
2321.094935,4.436,0.45,0.01427,19.3,LOW
1833.826238,4.437,0.4,0.0127,22.5,LOW
1833.826238,4.437,0.4,0.0127,19.3,LOW
2326.458244,4.446,0.45,0.01427,22.5,LOW
2326.458244,4.446,0.45,0.01427,19.3,LOW
2892.606456,4.45,0.5,0.01509,22.5,LOW
2892.606456,4.45,0.5,0.01509,19.3,LOW
2895.729727,4.454,0.5,0.01509,22.5,LOW
2895.729727,4.454,0.5,0.01509,19.3,LOW
2333.083039,4.459,0.45,0.01427,22.5,LOW
2333.083039,4.459,0.45,0.01427,19.3,LOW
2335.037964,4.463,0.45,0.01427,22.5,LOW
2335.037964,4.463,0.45,0.01427,19.3,LOW
2335.771683,4.465,0.45,0.01427,22.5,LOW
2336.06401,4.465,0.45,0.01427,22.5,LOW
2335.771683,4.465,0.45,0.01427,19.3,LOW
2336.06401,4.465,0.45,0.01427,19.3,LOW
2904.824786,4.468,0.5,0.01509,22.5,LOW
1846.590248,4.468,0.4,0.0127,22.5,LOW
2904.824786,4.468,0.5,0.01509,19.3,LOW
1846.590248,4.468,0.4,0.0127,19.3,LOW
2338.677491,4.47,0.45,0.01427,22.5,LOW
2338.677491,4.47,0.45,0.01427,19.3,LOW
2342.262153,4.476,0.45,0.01427,22.5,LOW
2342.262153,4.476,0.45,0.01427,19.3,LOW
2914.121621,4.482,0.5,0.01509,22.5,LOW
2914.121621,4.482,0.5,0.01509,19.3,LOW
2349.349599,4.49,0.45,0.01427,22.5,LOW
2349.349599,4.49,0.45,0.01427,19.3,LOW
2354.497348,4.499,0.45,0.01427,22.5,LOW
2354.497348,4.499,0.45,0.01427,19.3,LOW
1860.296212,4.5,0.4,0.0127,22.5,LOW
1860.296212,4.5,0.4,0.0127,19.3,LOW
2926.071963,4.501,0.5,0.01509,22.5,LOW
2926.071963,4.501,0.5,0.01509,19.3,LOW
2928.180028,4.504,0.5,0.01509,22.5,LOW
2928.180028,4.504,0.5,0.01509,19.3,LOW
1861.988955,4.505,0.4,0.0127,22.5,LOW
1861.988955,4.505,0.4,0.0127,19.3,LOW
1863.432139,4.507,0.4,0.0127,22.5,LOW
1863.432139,4.507,0.4,0.0127,19.3,LOW
2358.591956,4.509,0.45,0.01427,22.5,LOW
2358.591956,4.509,0.45,0.01427,19.3,LOW
2939.418553,4.521,0.5,0.01509,22.5,LOW
2939.418553,4.521,0.5,0.01509,19.3,LOW
1874.956896,4.536,0.4,0.0127,22.5,LOW
1874.902822,4.536,0.4,0.0127,22.5,LOW
1874.956896,4.536,0.4,0.0127,19.3,LOW
1874.902822,4.536,0.4,0.0127,19.3,LOW
2951.627091,4.541,0.5,0.01509,22.5,LOW
2951.627091,4.541,0.5,0.01509,19.3,LOW
2953.04088,4.542,0.5,0.01509,22.5,LOW
2953.04088,4.542,0.5,0.01509,19.3,LOW
2955.752166,4.547,0.5,0.01509,22.5,LOW
2955.752166,4.547,0.5,0.01509,19.3,LOW
2383.857207,4.557,0.45,0.01427,22.5,LOW
2383.857207,4.557,0.45,0.01427,19.3,LOW
2391.148746,4.57,0.45,0.01427,22.5,LOW
2391.148746,4.57,0.45,0.01427,19.3,LOW
2975.173823,4.576,0.5,0.01509,22.5,LOW
2975.173823,4.576,0.5,0.01509,19.3,LOW
2977.155663,4.579,0.5,0.01509,22.5,LOW
2977.155663,4.579,0.5,0.01509,19.3,LOW
2400.077223,4.587,0.45,0.01427,22.5,LOW
2400.077223,4.587,0.45,0.01427,19.3,LOW
2983.929248,4.59,0.5,0.01509,22.5,LOW
2983.929248,4.59,0.5,0.01509,19.3,LOW
2987.394959,4.594,0.5,0.01509,22.5,LOW
2987.394959,4.594,0.5,0.01509,19.3,LOW
2406.691843,4.6,0.45,0.01427,22.5,LOW
2406.691843,4.6,0.45,0.01427,19.3,LOW
2408.14006,4.602,0.45,0.01427,22.5,LOW
2408.14006,4.602,0.45,0.01427,19.3,LOW
2994.437407,4.605,0.5,0.01509,22.5,LOW
2994.437407,4.605,0.5,0.01509,19.3,LOW
2411.603708,4.61,0.45,0.01427,22.5,LOW
2411.603708,4.61,0.45,0.01427,19.3,LOW
3001.016298,4.616,0.5,0.01509,22.5,LOW
3001.016298,4.616,0.5,0.01509,19.3,LOW
2415.642157,4.618,0.45,0.01427,22.5,LOW
2415.885461,4.618,0.45,0.01427,22.5,LOW
2415.642157,4.618,0.45,0.01427,19.3,LOW
2415.885461,4.618,0.45,0.01427,19.3,LOW
2421.100439,4.627,0.45,0.01427,22.5,LOW
2421.100439,4.627,0.45,0.01427,19.3,LOW
2424.409191,4.633,0.45,0.01427,22.5,LOW
2424.409191,4.633,0.45,0.01427,19.3,LOW
2424.798331,4.635,0.45,0.01427,22.5,LOW
2424.798331,4.635,0.45,0.01427,19.3,LOW
3013.92798,4.636,0.5,0.01509,22.5,LOW
3013.92798,4.636,0.5,0.01509,19.3,LOW
2428.844084,4.643,0.45,0.01427,22.5,LOW
2428.844084,4.643,0.45,0.01427,19.3,LOW
2431.275021,4.646,0.45,0.01427,22.5,LOW
2431.275021,4.646,0.45,0.01427,19.3,LOW
1920.815712,4.647,0.4,0.0127,22.5,LOW
1920.815712,4.647,0.4,0.0127,19.3,LOW
3022.347318,4.648,0.5,0.01509,22.5,LOW
3022.347318,4.648,0.5,0.01509,19.3,LOW
2434.478365,4.652,0.45,0.01427,22.5,LOW
2434.478365,4.652,0.45,0.01427,19.3,LOW
3024.761272,4.653,0.5,0.01509,22.5,LOW
3024.761272,4.653,0.5,0.01509,19.3,LOW
2434.951538,4.654,0.45,0.01427,22.5,LOW
2434.951538,4.654,0.45,0.01427,19.3,LOW
3030.206484,4.661,0.5,0.01509,22.5,LOW
3030.206484,4.661,0.5,0.01509,19.3,LOW
1929.399146,4.667,0.4,0.0127,22.5,LOW
1929.399146,4.667,0.4,0.0127,19.3,LOW
3036.976955,4.671,0.5,0.01509,22.5,LOW
3036.976955,4.671,0.5,0.01509,19.3,LOW
2446.074794,4.675,0.45,0.01427,22.5,LOW
2446.074794,4.675,0.45,0.01427,19.3,LOW
3043.133586,4.681,0.5,0.01509,22.5,LOW
3043.133586,4.681,0.5,0.01509,19.3,LOW
2451.496429,4.685,0.45,0.01427,22.5,LOW
2451.496429,4.685,0.45,0.01427,19.3,LOW
3048.159272,4.688,0.5,0.01509,22.5,LOW
3048.159272,4.688,0.5,0.01509,19.3,LOW
3053.885554,4.697,0.5,0.01509,22.5,LOW
3053.885554,4.697,0.5,0.01509,19.3,LOW
2458.488658,4.698,0.45,0.01427,22.5,LOW
2458.488658,4.698,0.45,0.01427,19.3,LOW
2460.066928,4.702,0.45,0.01427,22.5,LOW
2460.066928,4.702,0.45,0.01427,19.3,LOW
1947.96109,4.713,0.4,0.0127,22.5,LOW
1947.96109,4.713,0.4,0.0127,19.3,LOW
2467.265483,4.715,0.45,0.01427,22.5,LOW
2467.265483,4.715,0.45,0.01427,19.3,LOW
1949.609367,4.718,0.4,0.0127,22.5,LOW
1949.609367,4.718,0.4,0.0127,19.3,LOW
2468.812489,4.719,0.45,0.01427,22.5,LOW
2468.812489,4.719,0.45,0.01427,19.3,LOW
2472.451853,4.725,0.45,0.01427,22.5,LOW
2472.451853,4.725,0.45,0.01427,19.3,LOW
2474.574211,4.73,0.45,0.01427,22.5,LOW
2474.574211,4.73,0.45,0.01427,19.3,LOW
1958.129122,4.737,0.4,0.0127,22.5,LOW
1958.129122,4.737,0.4,0.0127,19.3,LOW
2478.999186,4.738,0.45,0.01427,22.5,LOW
2478.999186,4.738,0.45,0.01427,19.3,LOW
2481.562778,4.744,0.45,0.01427,22.5,LOW
2481.562778,4.744,0.45,0.01427,19.3,LOW
1962.711888,4.749,0.4,0.0127,22.5,LOW
1962.711888,4.749,0.4,0.0127,19.3,LOW
2486.026121,4.751,0.45,0.01427,22.5,LOW
1963.517938,4.751,0.4,0.0127,22.5,LOW
2486.026121,4.751,0.45,0.01427,19.3,LOW
1963.517938,4.751,0.4,0.0127,19.3,LOW
2487.885393,4.755,0.45,0.01427,22.5,LOW
2487.885393,4.755,0.45,0.01427,19.3,LOW
2493.391208,4.765,0.45,0.01427,22.5,LOW
2492.671292,4.765,0.45,0.01427,22.5,LOW
2493.391208,4.765,0.45,0.01427,19.3,LOW
2492.671292,4.765,0.45,0.01427,19.3,LOW
1972.606128,4.773,0.4,0.0127,22.5,LOW
1972.606128,4.773,0.4,0.0127,19.3,LOW
3105.032007,4.776,0.5,0.01509,22.5,LOW
3105.032007,4.776,0.5,0.01509,19.3,LOW
1975.53951,4.78,0.4,0.0127,22.5,LOW
1975.53951,4.78,0.4,0.0127,19.3,LOW
2501.779041,4.782,0.45,0.01427,22.5,LOW
1982.612423,4.782,0.45,0.01427,22.5,LOW
2501.779041,4.782,0.45,0.01427,19.3,LOW
1982.612423,4.782,0.45,0.01427,19.3,LOW
2505.006758,4.788,0.45,0.01427,22.5,LOW
2505.006758,4.788,0.45,0.01427,19.3,LOW
3116.020717,4.793,0.5,0.01509,22.5,LOW
3116.020717,4.793,0.5,0.01509,19.3,LOW
1982.612423,4.797,0.4,0.0127,22.5,LOW
1982.612423,4.797,0.4,0.0127,19.3,LOW
3130.179201,4.814,0.5,0.01509,22.5,LOW
3130.179201,4.814,0.5,0.01509,19.3,LOW
2523.934099,4.824,0.45,0.01427,22.5,LOW
2524.10346,4.824,0.45,0.01427,22.5,LOW
2523.934099,4.824,0.45,0.01427,19.3,LOW
2524.10346,4.824,0.45,0.01427,19.3,LOW
2528.514902,4.834,0.45,0.01427,22.5,LOW
2528.514902,4.834,0.45,0.01427,19.3,LOW
2002.629452,4.846,0.4,0.0127,22.5,LOW
2002.629452,4.846,0.4,0.0127,19.3,LOW
2539.312902,4.853,0.45,0.01427,22.5,LOW
2539.312902,4.853,0.45,0.01427,19.3,LOW
2011.088628,4.865,0.4,0.0127,22.5,LOW
2011.088628,4.865,0.4,0.0127,19.3,LOW
2547.213095,4.868,0.45,0.01427,22.5,LOW
2547.242638,4.868,0.45,0.01427,22.5,LOW
2547.213095,4.868,0.45,0.01427,19.3,LOW
2547.242638,4.868,0.45,0.01427,19.3,LOW
3171.069051,4.877,0.5,0.01509,22.5,LOW
3171.069051,4.877,0.5,0.01509,19.3,LOW
2551.508367,4.878,0.45,0.01427,22.5,LOW
2551.508367,4.878,0.45,0.01427,19.3,LOW
3171.589547,4.879,0.5,0.01509,22.5,LOW
3171.589547,4.879,0.5,0.01509,19.3,LOW
2017.762936,4.882,0.4,0.0127,22.5,LOW
2017.762936,4.882,0.4,0.0127,19.3,LOW
3176.351531,4.885,0.5,0.01509,22.5,LOW
2556.018489,4.885,0.45,0.01427,22.5,LOW
3176.351531,4.885,0.5,0.01509,19.3,LOW
2556.018489,4.885,0.45,0.01427,19.3,LOW
2019.531788,4.887,0.4,0.0127,22.5,LOW
2019.531788,4.887,0.4,0.0127,19.3,LOW
2020.567979,4.889,0.4,0.0127,22.5,LOW
2020.567979,4.889,0.4,0.0127,19.3,LOW
3178.568693,4.89,0.5,0.01509,22.5,LOW
3178.568693,4.89,0.5,0.01509,19.3,LOW
2561.749734,4.897,0.45,0.01427,22.5,LOW
2561.749734,4.897,0.45,0.01427,19.3,LOW
2566.302421,4.904,0.45,0.01427,22.5,LOW
2566.302421,4.904,0.45,0.01427,19.3,LOW
3191.410446,4.908,0.5,0.01509,22.5,LOW
3191.410446,4.908,0.5,0.01509,19.3,LOW
3192.446485,4.91,0.5,0.01509,22.5,LOW
3192.446485,4.91,0.5,0.01509,19.3,LOW
2572.128322,4.916,0.45,0.01427,22.5,LOW
2572.128322,4.916,0.45,0.01427,19.3,LOW
2572.618038,4.918,0.45,0.01427,22.5,LOW
2572.618038,4.918,0.45,0.01427,19.3,LOW
2578.592884,4.929,0.45,0.01427,22.5,LOW
2578.592884,4.929,0.45,0.01427,19.3,LOW
3205.489383,4.93,0.5,0.01509,22.5,LOW
3205.489383,4.93,0.5,0.01509,19.3,LOW
2581.894776,4.932,0.45,0.01427,22.5,LOW
2581.894776,4.932,0.45,0.01427,19.3,LOW
2038.976737,4.933,0.4,0.0127,22.5,LOW
2038.976737,4.933,0.4,0.0127,19.3,LOW
2040.305967,4.935,0.4,0.0127,22.5,LOW
2040.305967,4.935,0.4,0.0127,19.3,LOW
2582.861457,4.937,0.45,0.01427,22.5,LOW
2582.861457,4.937,0.45,0.01427,19.3,LOW
2590.330496,4.95,0.45,0.01427,22.5,LOW
2590.330496,4.95,0.45,0.01427,19.3,LOW
2591.495027,4.952,0.45,0.01427,22.5,LOW
2047.19552,4.952,0.4,0.0127,22.5,LOW
2591.495027,4.952,0.45,0.01427,19.3,LOW
2047.19552,4.952,0.4,0.0127,19.3,LOW
3219.807716,4.953,0.5,0.01509,22.5,LOW
3219.807716,4.953,0.5,0.01509,19.3,LOW
2050.93606,4.962,0.4,0.0127,22.5,LOW
2050.93606,4.962,0.4,0.0127,19.3,LOW
2051.578173,4.964,0.4,0.0127,22.5,LOW
2434.478365,4.964,0.4,0.0127,22.5,LOW
2051.578173,4.964,0.4,0.0127,19.3,LOW
2434.478365,4.964,0.4,0.0127,19.3,LOW
2601.995391,4.973,0.45,0.01427,22.5,LOW
2601.995391,4.973,0.45,0.01427,19.3,LOW
2608.370355,4.985,0.45,0.01427,22.5,LOW
2608.370355,4.985,0.45,0.01427,19.3,LOW
3241.859798,4.987,0.5,0.01509,22.5,LOW
3241.859798,4.987,0.5,0.01509,19.3,LOW
2063.12,4.991,0.4,0.0127,22.5,LOW
2063.12,4.991,0.4,0.0127,19.3,LOW
3246.294844,4.993,0.5,0.01509,22.5,LOW
2064.342822,4.993,0.4,0.0127,22.5,LOW
3246.294844,4.993,0.5,0.01509,19.3,LOW
2064.342822,4.993,0.4,0.0127,19.3,LOW
2613.94449,4.996,0.45,0.01427,22.5,LOW
2613.94449,4.996,0.45,0.01427,19.3,LOW
2616.53911,5.002,0.45,0.01427,22.5,LOW
2616.53911,5.002,0.45,0.01427,19.3,LOW
2069.551963,5.008,0.4,0.0127,22.5,LOW
2069.551963,5.008,0.4,0.0127,19.3,LOW
2071.756623,5.013,0.4,0.0127,22.5,LOW
2071.756623,5.013,0.4,0.0127,19.3,LOW
3261.304921,5.016,0.5,0.01509,22.5,LOW
3261.304921,5.016,0.5,0.01509,19.3,LOW
3264.376289,5.02,0.5,0.01509,22.5,LOW
